,last_reported,station_id,Available bikes,Mechanical bikes,Ebike,weekday,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte,Municipi
991,2020-01-06,39,25.708333333333332,25.177083333333332,0.53125,Monday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
992,2020-01-07,39,19.475694444444443,19.024305555555557,0.4513888888888889,Tuesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
993,2020-01-08,39,15.96875,15.572916666666666,0.3958333333333333,Wednesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
994,2020-01-09,39,20.180555555555557,19.61111111111111,0.5694444444444444,Thursday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
995,2020-01-10,39,9.291666666666666,8.88888888888889,0.4027777777777778,Friday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
996,2020-01-11,39,14.241258741258742,13.223776223776223,1.0174825174825175,Saturday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
997,2020-01-12,39,23.235294117647058,22.65051903114187,0.5847750865051903,Sunday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
998,2020-01-13,39,19.447916666666668,18.92013888888889,0.5277777777777778,Monday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
999,2020-01-14,39,27.96527777777778,27.57986111111111,0.3854166666666667,Tuesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1000,2020-01-15,39,26.149825783972126,25.770034843205575,0.3797909407665505,Wednesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1001,2020-01-16,39,27.782006920415224,27.45674740484429,0.32525951557093424,Thursday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1002,2020-01-17,39,28.260416666666668,27.55902777777778,0.7013888888888888,Friday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1003,2020-01-18,39,33.045138888888886,31.791666666666668,1.2534722222222223,Saturday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1004,2020-01-19,39,28.65625,28.225694444444443,0.4305555555555556,Sunday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1005,2020-01-20,39,21.850174216027874,21.128919860627178,0.7212543554006968,Monday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1006,2020-01-21,39,12.100346020761245,11.640138408304498,0.4602076124567474,Tuesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1007,2020-01-22,39,16.790940766550523,15.975609756097562,0.8153310104529616,Wednesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1008,2020-01-23,39,18.20415224913495,17.14878892733564,1.055363321799308,Thursday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1009,2020-01-24,39,32.54355400696864,31.78048780487805,0.7630662020905923,Friday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1010,2020-01-27,39,27.984615384615385,27.466666666666665,0.517948717948718,Monday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1011,2020-01-28,39,26.24652777777778,25.052083333333332,1.1944444444444444,Tuesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1012,2020-01-29,39,30.350694444444443,29.708333333333332,0.6423611111111112,Wednesday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1013,2020-01-30,39,33.263888888888886,32.958333333333336,0.3055555555555556,Thursday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1014,2020-01-31,39,35.13588850174216,34.48780487804878,0.6480836236933798,Friday,PL. PAU VILA (D),ELECTRICBIKESTATION,41.381046000000005,2.1865759999999996,4,PL. PAU VILA (D),8039,44,"41.381046000000005,2.1865759999999996",la Barceloneta,Ciutat Vella,Barcelona
1015,2020-01-01,40,9.114583333333334,8.73611111111111,0.3784722222222222,Wednesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1016,2020-01-02,40,6.315972222222222,6.027777777777778,0.2881944444444444,Thursday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1017,2020-01-03,40,5.822916666666667,5.3125,0.5104166666666666,Friday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1018,2020-01-04,40,5.989583333333333,5.743055555555555,0.2465277777777778,Saturday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1019,2020-01-05,40,9.024305555555555,8.381944444444445,0.6423611111111112,Sunday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1020,2020-01-06,40,7.072916666666667,6.788194444444445,0.2847222222222222,Monday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1021,2020-01-07,40,8.149305555555555,8.104166666666666,0.04513888888888889,Tuesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1022,2020-01-08,40,6.34375,6.0625,0.28125,Wednesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1023,2020-01-09,40,7.739583333333333,7.371527777777778,0.3680555555555556,Thursday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1024,2020-01-10,40,6.690972222222222,6.635416666666667,0.05555555555555555,Friday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1025,2020-01-11,40,9.496503496503497,8.461538461538462,1.034965034965035,Saturday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1026,2020-01-12,40,8.211072664359861,7.896193771626297,0.314878892733564,Sunday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1027,2020-01-13,40,13.23611111111111,14.215277777777779,0.13541666666666666,Monday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1028,2020-01-14,40,16.1875,16.07638888888889,0.1111111111111111,Tuesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1029,2020-01-15,40,15.194444444444445,14.993055555555555,0.2013888888888889,Wednesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1030,2020-01-16,40,14.413194444444445,13.98611111111111,0.4270833333333333,Thursday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1031,2020-01-17,40,14.90625,14.569444444444445,0.3368055555555556,Friday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1032,2020-01-18,40,12.177083333333334,12.038194444444445,0.1388888888888889,Saturday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1033,2020-01-19,40,12.78125,12.350694444444445,0.4305555555555556,Sunday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1034,2020-01-20,40,12.947916666666666,12.208333333333334,0.7395833333333334,Monday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1035,2020-01-21,40,11.833333333333334,9.840277777777779,1.9930555555555556,Tuesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1036,2020-01-22,40,9.302083333333334,8.989583333333334,0.3125,Wednesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1037,2020-01-23,40,10.51388888888889,10.003472222222221,0.5104166666666666,Thursday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1038,2020-01-24,40,11.609756097560975,11.149825783972126,0.45993031358885017,Friday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1039,2020-01-27,40,13.35897435897436,13.03076923076923,0.3282051282051282,Monday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1040,2020-01-28,40,13.809027777777779,13.340277777777779,0.46875,Tuesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1041,2020-01-29,40,12.98611111111111,12.402777777777779,0.5833333333333334,Wednesday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1042,2020-01-30,40,10.805555555555555,10.347222222222221,0.4583333333333333,Thursday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1043,2020-01-31,40,13.954703832752614,13.010452961672474,0.9442508710801394,Friday,"C/ DOCTOR AIGUADER, 2",ELECTRICBIKESTATION,41.382335,2.187093,6,"C/ DOCTOR AIGUADER, 2",8039,18,"41.382335,2.187093",la Barceloneta,Ciutat Vella,Barcelona
1044,2020-01-01,41,8.434027777777779,7.729166666666667,0.7048611111111112,Wednesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1045,2020-01-02,41,7.895833333333333,7.777777777777778,0.11805555555555555,Thursday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1046,2020-01-03,41,10.84375,10.46875,0.375,Friday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1047,2020-01-04,41,12.774305555555555,12.45486111111111,0.3194444444444444,Saturday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1048,2020-01-05,41,9.458333333333334,8.694444444444445,0.7638888888888888,Sunday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1049,2020-01-06,41,12.399305555555555,12.184027777777779,0.2152777777777778,Monday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1050,2020-01-07,41,12.07986111111111,11.89236111111111,0.1875,Tuesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1051,2020-01-08,41,9.57638888888889,9.21875,0.3576388888888889,Wednesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1052,2020-01-09,41,12.850694444444445,12.694444444444445,0.15625,Thursday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1053,2020-01-10,41,8.63888888888889,8.038194444444445,0.6006944444444444,Friday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1054,2020-01-11,41,15.78048780487805,14.452961672473867,1.3275261324041812,Saturday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1055,2020-01-12,41,11.416666666666666,10.878472222222221,0.5381944444444444,Sunday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1056,2020-01-13,41,12.38888888888889,11.864583333333334,0.5243055555555556,Monday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1057,2020-01-14,41,14.211805555555555,14.04861111111111,0.16319444444444445,Tuesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1058,2020-01-15,41,8.756944444444445,8.496527777777779,0.2604166666666667,Wednesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1059,2020-01-16,41,14.527777777777779,14.305555555555555,0.2222222222222222,Thursday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1060,2020-01-17,41,11.118466898954704,10.742160278745645,0.37630662020905925,Friday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1061,2020-01-18,41,11.024221453287197,10.53287197231834,0.4913494809688581,Saturday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1062,2020-01-19,41,8.211805555555555,7.833333333333333,0.3784722222222222,Sunday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1063,2020-01-20,41,9.95138888888889,8.697916666666666,1.2534722222222223,Monday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1064,2020-01-21,41,12.805555555555555,9.57986111111111,3.2256944444444446,Tuesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1065,2020-01-22,41,9.881533101045296,8.344947735191637,1.5365853658536586,Wednesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1066,2020-01-23,41,11.906574394463668,11.792387543252595,0.11418685121107267,Thursday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1067,2020-01-24,41,9.449477351916377,8.878048780487806,0.5714285714285714,Friday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1068,2020-01-27,41,11.646153846153846,10.374358974358975,1.2717948717948717,Monday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1069,2020-01-28,41,13.409722222222221,13.13888888888889,0.2708333333333333,Tuesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1070,2020-01-29,41,11.04513888888889,10.559027777777779,0.4861111111111111,Wednesday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1071,2020-01-30,41,13.34375,13.17013888888889,0.1736111111111111,Thursday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1072,2020-01-31,41,15.059233449477352,14.80836236933798,0.2508710801393728,Friday,PL. POETA BOSCÀ/ATLÀNTIDA,ELECTRICBIKESTATION,41.379326,2.189906,5,PL. POETA BOSCÀ/ATLÀNTIDA,8003,25,"41.379326,2.189906",la Barceloneta,Ciutat Vella,Barcelona
1073,2020-01-01,42,11.729166666666666,10.208333333333334,1.5208333333333333,Wednesday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
1074,2020-01-02,42,10.309027777777779,9.625,0.6840277777777778,Thursday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
1075,2020-01-03,42,9.059027777777779,7.996527777777778,1.0625,Friday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
1076,2020-01-04,42,9.57638888888889,9.04861111111111,0.5277777777777778,Saturday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
1077,2020-01-05,42,8.29861111111111,7.739583333333333,0.5590277777777778,Sunday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
1078,2020-01-06,42,13.85763888888889,12.899305555555555,0.9583333333333334,Monday,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",ELECTRICBIKESTATION,41.404511,2.189881,4,"C/ CIUTAT DE GRANADA, 168 / AV. DIAGONAL",8018,24,"41.404511,2.189881",el Parc i la Llacuna del Poblenou,Sant Martí,Barcelona
